source,target,sign,source_db,confidence
MITF,SDC1,-1,gold_standard,
MITF,TRPM1,1,gold_standard,
MLXIPL,ACACA,1,gold_standard,
MLXIPL,GPAM,1,gold_standard,
MLXIPL,INS1,1,gold_standard,
MLXIPL,INS2,1,gold_standard,
MLXIPL,SCD1,1,gold_standard,
MNT,CCND2,-1,gold_standard,
MNT,CDK4,-1,gold_standard,
MSX2,ALPL,-1,gold_standard,
MSX2,BGLAP,1,gold_standard,
MSX2,DKK1,-1,gold_standard,
MSX2,IHH,1,gold_standard,
MSX2,RUNX2,-1,gold_standard,
MSX2,SRF,-1,gold_standard,
MTA1,CDKN1A,1,gold_standard,
MTA1,CLOCK,1,gold_standard,
MTA1,PTEN,-1,gold_standard,
MTA1,RNF144A,-1,gold_standard,
MTA1,TIMP2,-1,gold_standard,
MTF1,EP300,1,gold_standard,
MTF1,MT1,1,gold_standard,
MTF1,SELENOW,-1,gold_standard,
MTF1,SLC39A10,-1,gold_standard,
MTF2,CDKN2A,1,gold_standard,
MXI1,IGFBP3,-1,gold_standard,
MXI1,MYC,-1,gold_standard,
MYBBP1A,PER2,-1,gold_standard,
MYBL2,ADRA2B,1,gold_standard,
MYBL2,ERBB2,-1,gold_standard,
MYC,BCAT1,-1,gold_standard,
MYC,CAD,1,gold_standard,
MYC,CCND2,1,gold_standard,
MYC,CDH1,1,gold_standard,
MYC,CDKN1A,-1,gold_standard,
MYC,CDKN2B,-1,gold_standard,
MYC,EIF4E,1,gold_standard,
MYC,HDAC2,1,gold_standard,
MYC,HNRNPA1,1,gold_standard,
MYC,HNRNPA2B1,1,gold_standard,
MYC,MXI1,-1,gold_standard,
MYC,MYC,-1,gold_standard,
MYC,NDRG1,-1,gold_standard,
MYC,NFIA,-1,gold_standard,
MYC,NRGN,1,gold_standard,
MYC,ODC1,1,gold_standard,
MYC,PTMA,1,gold_standard,
MYC,RHOA,1,gold_standard,
MYC,SLC11A1,-1,gold_standard,
MYC,TERT,1,gold_standard,
MYC,TRP53,1,gold_standard,
MYC,ZBTB17,-1,gold_standard,
MYC,ZFP36,-1,gold_standard,
MYCN,HDAC2,1,gold_standard,
MYCN,IGFBP2,1,gold_standard,
MYCN,NDRG1,-1,gold_standard,
MYCN,NRGN,1,gold_standard,
MYCN,PTDSS1,1,gold_standard,
NAB1,EGR1,-1,gold_standard,
NANOG,DKK1,-1,gold_standard,
NANOG,ERAS,1,gold_standard,
NANOG,ESRRB,1,gold_standard,
NANOG,GATA6,-1,gold_standard,
NANOG,IDH1,1,gold_standard,
NANOG,LIN28A,1,gold_standard,
NANOG,MIR295,1,gold_standard,
NANOG,NFKB1,-1,gold_standard,
NANOG,SNAI1,1,gold_standard,
NANOG,XIST,-1,gold_standard,
NANOG,ZFP42,1,gold_standard,
NANOG,ZFP57,1,gold_standard,
NCOA1,CDKN1A,1,gold_standard,
NCOA1,ITGA5,1,gold_standard,
NCOA1,MEF2C,1,gold_standard,
NCOA1,NFKBIA,1,gold_standard,
NCOA1,TWIST1,1,gold_standard,
NCOA2,ESRRA,1,gold_standard,
NCOA2,NFKBIA,1,gold_standard,
NCOA3,KLF4,1,gold_standard,
NCOA3,NANOG,1,gold_standard,
NCOA3,NFKBIA,1,gold_standard,
NCOA3,NR0B1,1,gold_standard,
NCOA3,TBX3,1,gold_standard,
NCOA6,FOS,1,gold_standard,
NCOR1,HES1,-1,gold_standard,
NCOR1,MYBL2,-1,gold_standard,
NCOR1,NFKBIA,-1,gold_standard,
NCOR2,MYBL2,-1,gold_standard,
NCOR2,NFKBIA,-1,gold_standard,
NDN,MYC,-1,gold_standard,
NF1,MT1,1,gold_standard,
NFAT5,AKR1B3,1,gold_standard,
NFAT5,BAX,1,gold_standard,
NFAT5,VEGFC,1,gold_standard,
NFATC1,PAG1,-1,gold_standard,
NFATC2,ACP5,1,gold_standard,
NFATC2,BACE1,1,gold_standard,
NFATC2,CCNA2,-1,gold_standard,
NFE2L2,BGLAP3,-1,gold_standard,
NFE2L2,CALCOCO2,1,gold_standard,
NFE2L2,CEBPB,1,gold_standard,
NFE2L2,COX17,1,gold_standard,
NFE2L2,FOS,-1,gold_standard,
NFE2L2,GCLC,1,gold_standard,
NFE2L2,HMOX1,1,gold_standard,
NFE2L2,KEAP1,1,gold_standard,
NFE2L2,MDM2,1,gold_standard,
NFE2L2,MT1,1,gold_standard,
NFE2L2,NFATC1,-1,gold_standard,
NFE2L2,NFKB1,-1,gold_standard,
NFE2L2,NQO1,1,gold_standard,
NFE2L2,PRDX1,1,gold_standard,
NFE2L2,RUNX2,-1,gold_standard,
NFE2L2,SCARB1,1,gold_standard,
NFE2L2,SLC40A1,1,gold_standard,
NFE2L2,SLC7A11,1,gold_standard,
NFE2L2,SQSTM1,1,gold_standard,
NFE2L2,SRXN1,1,gold_standard,
NFE2L2,TGFB1,-1,gold_standard,
NFE2L2,TXNIP,-1,gold_standard,
NFE2L2,TXNRD1,1,gold_standard,
NFIA,FAM89B,1,gold_standard,
NFIA,GFAP,-1,gold_standard,
NFIA,SLC2A4,-1,gold_standard,
NFIC,KLF4,1,gold_standard,
NFIC,MT1,-1,gold_standard,
NFIC,PDGFA,-1,gold_standard,
NFIC,PDGFRA,-1,gold_standard,
NFIL3,ABCB4,-1,gold_standard,
NFIL3,EOMES,1,gold_standard,
NFIL3,ID2,1,gold_standard,
NFKB1,ADORA1,1,gold_standard,
NFKB1,BANP,1,gold_standard,
NFKB1,BCL2L1,1,gold_standard,
NFKB1,BIN1,1,gold_standard,
NFKB1,BIRC3,1,gold_standard,
NFKB1,XIAP,1,gold_standard,
NFKB1,BMP2,1,gold_standard,
NFKB1,CCND1,1,gold_standard,
NFKB1,CD40,1,gold_standard,
NFKB1,CDK4,1,gold_standard,
NFKB1,CEBPB,1,gold_standard,
NFKB1,CFB,1,gold_standard,
NFKB1,CFLAR,1,gold_standard,
NFKB1,CSF1,1,gold_standard,
NFKB1,DCST1,1,gold_standard,
NFKB1,DUSP1,1,gold_standard,
NFKB1,EPAS1,1,gold_standard,
NFKB1,FBP1,-1,gold_standard,
NFKB1,FOS,1,gold_standard,
NFKB1,FTH1,1,gold_standard,
NFKB1,GADD45B,1,gold_standard,
NFKB1,GCLM,-1,gold_standard,
NFKB1,HES1,-1,gold_standard,
NFKB1,IKBKB,1,gold_standard,
NFKB1,IL6,1,gold_standard,
NFKB1,KCNIP2,1,gold_standard,
NFKB1,LTC4S,-1,gold_standard,
NFKB1,MAPK14,1,gold_standard,
NFKB1,MMP14,1,gold_standard,
NFKB1,MYC,1,gold_standard,
NFKB1,NFKB1,1,gold_standard,
NFKB1,NFKBIA,1,gold_standard,
NFKB1,NFKBIZ,1,gold_standard,
NFKB1,NQO1,-1,gold_standard,
NFKB1,PDK4,-1,gold_standard,
NFKB1,PER1,-1,gold_standard,
NFKB1,PER2,-1,gold_standard,
NFKB1,PMAIP1,1,gold_standard,
NFKB1,PPARA,-1,gold_standard,
NFKB1,PTEN,-1,gold_standard,
NFKB1,PTPN4,1,gold_standard,
NFKB1,REL,1,gold_standard,
NFKB1,RELB,1,gold_standard,
NFKB1,RIPK2,1,gold_standard,
NFKB1,SLC2A1,1,gold_standard,
NFKB1,SLC2A4,-1,gold_standard,
NFKB1,SOD2,1,gold_standard,
NFKB1,SRC,1,gold_standard,
NFKB1,STK39,1,gold_standard,
NFKB1,TAPBP,1,gold_standard,
NFKB1,TEC,1,gold_standard,
NFKB1,TGFB1,1,gold_standard,
NFKB1,TLR2,1,gold_standard,
NFKB1,TNF,1,gold_standard,
NFKB1,TNFAIP3,1,gold_standard,
NFKB1,TNFRSF25,1,gold_standard,
NFKB1,UPP1,1,gold_standard,
NFKB1,WT1,1,gold_standard,
NFKB1,TRP53,-1,gold_standard,
NFKB1,CDH1,-1,gold_standard,
NFKB2,CCND1,1,gold_standard,
NFKB2,HIF1A,-1,gold_standard,
NFKB2,MYC,1,gold_standard,
NFKB2,RELB,-1,gold_standard,
NFKB2,SND1,1,gold_standard,
NFKBIA,NFKB1,-1,gold_standard,
NFKBIZ,NFKB1,-1,gold_standard,
NFYA,ARNTL,1,gold_standard,
NFYA,CCND2,1,gold_standard,
NFYA,CDK1,1,gold_standard,
NFYA,E2F1,1,gold_standard,
NFYA,HSPA1B,1,gold_standard,
NFYA,HSPA5,1,gold_standard,
NFYA,HSPB1,1,gold_standard,
NFYA,MAPK1,1,gold_standard,
NFYA,TRP53,1,gold_standard,
NFYB,CCND2,1,gold_standard,
NFYC,CCND2,1,gold_standard,
NOTCH1,CASP3,1,gold_standard,
NOTCH1,CCND1,1,gold_standard,
NOTCH1,CCNE1,1,gold_standard,
NOTCH1,CDKN1A,1,gold_standard,
NOTCH1,CTNNB1,-1,gold_standard,
NOTCH1,EFNB2,1,gold_standard,
NOTCH1,GATA2,1,gold_standard,
NOTCH1,NFKB1,1,gold_standard,
NOTCH1,RBPJ,1,gold_standard,
NOTCH1,RUNX2,-1,gold_standard,
NOTCH1,SMARCC1,1,gold_standard,
NOTCH1,TCF3,-1,gold_standard,
NOTCH2,HES1,1,gold_standard,
NOTCH2,NOTCH3,1,gold_standard,
NOTCH2,TCF3,-1,gold_standard,
NOTCH3,PTCRA,1,gold_standard,
NOTCH4,DLK1,-1,gold_standard,
NOTCH4,HES1,1,gold_standard,
NR0B1,ESRRG,-1,gold_standard,
NR0B1,HNF4A,-1,gold_standard,
NR0B1,POU5F1,1,gold_standard,
NR0B1,RLF,-1,gold_standard,
NR0B1,SF1,-1,gold_standard,
NR0B1,SREBF1,-1,gold_standard,
NR0B1,STAR,-1,gold_standard,
NR1D1,ARNTL,-1,gold_standard,
NR1D2,GJA1,1,gold_standard,
NR1H2,CSRP1,-1,gold_standard,
NR1H3,BHLHE40,1,gold_standard,
NR1H3,F3,-1,gold_standard,
NR1H3,MLXIPL,1,gold_standard,
NR2C1,GATA1,-1,gold_standard,
NR2C2,IKBKB,1,gold_standard,
NR2C2,JUNB,1,gold_standard,
NR2C2,NFKB1,1,gold_standard,
NR2F2,ATP1A1,-1,gold_standard,
NR2F2,FLT1,-1,gold_standard,
NR2F2,MTTP,-1,gold_standard,
NR2F2,POU5F1,-1,gold_standard,
NR2F2,SLC2A4,1,gold_standard,
NR2F2,VEGFA,-1,gold_standard,
NR3C1,BRCA1,1,gold_standard,
NR3C1,CCND3,-1,gold_standard,
NR3C1,CDK4,-1,gold_standard,
NR3C1,CDK6,-1,gold_standard,
NR3C1,FAM89B,1,gold_standard,
NR3C1,HES1,-1,gold_standard,
NR3C1,NFKBIA,1,gold_standard,
NR3C1,PDHX,-1,gold_standard,
NR3C1,RUNX2,-1,gold_standard,
NR3C1,SLC10A1,1,gold_standard,
NR3C2,MLLT3,-1,gold_standard,
NR4A1,PRMT1,-1,gold_standard,
NR4A2,SPP1,1,gold_standard,
NR5A2,CCND1,1,gold_standard,
NR5A2,CCNE1,1,gold_standard,
NR5A2,KRAS,1,gold_standard,
NR5A2,NANOG,1,gold_standard,
NR5A2,POU5F1,1,gold_standard,
NR5A2,SCARB1,1,gold_standard,
NR5A2,TNF,1,gold_standard,
NRF1,ATP1A1,-1,gold_standard,
NRF1,ATP1B1,1,gold_standard,
NRF1,CD47,1,gold_standard,
NRF1,COX17,1,gold_standard,
NRF1,COX4I1,1,gold_standard,
NRF1,FCGR3,1,gold_standard,
NRF1,FMR1,1,gold_standard,
NRF1,GRIN1,1,gold_standard,
NRF1,HMOX1,1,gold_standard,
NRF1,IDE,1,gold_standard,
NRF1,MT1,1,gold_standard,
NRF1,SIRT6,1,gold_standard,
NRF1,TFAM,1,gold_standard,
NUPR1,CCNA2,-1,gold_standard,
NUPR1,HMOX1,-1,gold_standard,
NUPR1,TCF19,-1,gold_standard,
OTX2,GNRH1,1,gold_standard,
OVOL1,OVOL2,-1,gold_standard,
PARP1,E2F1,1,gold_standard,
PARP1,FN1,1,gold_standard,
PARP1,NFKB1,-1,gold_standard,
PAX6,BCL9,1,gold_standard,
PAX6,BCL9L,1,gold_standard,
PAX6,CDK6,-1,gold_standard,
PAX6,CRYAB,1,gold_standard,
PAX6,DKK3,1,gold_standard,
PAX6,MET,1,gold_standard,
PAX6,ODF2,1,gold_standard,
PAX6,SFRP2,1,gold_standard,
PAX6,SP8,1,gold_standard,
PAX6,TCF4,1,gold_standard,
PAX6,TRP53,1,gold_standard,
PAX6,WNT7B,1,gold_standard,
PAX8,NCAM1,1,gold_standard,
PAX8,RET,1,gold_standard,
PAX8,TRP53,-1,gold_standard,
PAX8,WT1,1,gold_standard,
PBX1,CDH1,1,gold_standard,
PBX1,CDKN2B,1,gold_standard,
PBX1,FGF10,1,gold_standard,
PBX1,PBX1,1,gold_standard,
PCGF2,IL17F,1,gold_standard,
PELP1,JUN,-1,gold_standard,
PELP1,NFKB1,-1,gold_standard,
PELP1,NR3C1,-1,gold_standard,
PELP1,NR4A1,-1,gold_standard,
PELP1,SRF,-1,gold_standard,
PER1,ARNTL,1,gold_standard,
PER1,CLOCK,1,gold_standard,
PER1,CRY2,-1,gold_standard,
PER2,UCP2,-1,gold_standard,
PHF12,LGALS4,-1,gold_standard,
PIAS2,NR3C1,1,gold_standard,
PIAS3,JAK2,-1,gold_standard,
PIAS3,MITF,-1,gold_standard,
PIAS3,STAT3,-1,gold_standard,
PITX1,BARX1,1,gold_standard,
PITX1,TERT,-1,gold_standard,
PITX2,BMP4,1,gold_standard,
PITX2,GATA4,1,gold_standard,
PITX2,ISL1,1,gold_standard,
PITX2,MEF2C,1,gold_standard,
PITX2,MGA,1,gold_standard,
PITX2,TBX15,1,gold_standard,
PITX2,TBX6,-1,gold_standard,
PITX2,TPT1,1,gold_standard,
PKNOX1,PBX2,1,gold_standard,
PKNOX1,PTPN6,1,gold_standard,
PKNOX1,SYP,1,gold_standard,
PLAG1,EGR1,1,gold_standard,
PLAG1,IGF2,1,gold_standard,
PLAGL2,IGF2,1,gold_standard,
POU2F1,FAM89B,1,gold_standard,
POU2F1,GADD45A,-1,gold_standard,
POU2F1,GNRH1,1,gold_standard,
POU2F1,MAD2L1,1,gold_standard,
POU4F1,BAX,-1,gold_standard,
POU4F1,BCL2L1,-1,gold_standard,
POU4F1,CDKN1A,1,gold_standard,
POU4F1,POU4F2,1,gold_standard,
POU4F1,RUNX3,1,gold_standard,
POU4F2,EOMES,1,gold_standard,
POU5F1,CDKN1A,-1,gold_standard,
POU5F1,FGF4,1,gold_standard,
POU5F1,GATA6,-1,gold_standard,
POU5F1,KIF2A,1,gold_standard,
POU5F1,KLF2,1,gold_standard,
POU5F1,LEFTY1,1,gold_standard,
POU5F1,NANOG,1,gold_standard,
POU5F1,POU5F1,1,gold_standard,
POU5F1,RIF1,1,gold_standard,
POU5F1,SOX2,1,gold_standard,
POU5F1,TET2,1,gold_standard,
POU5F1,TPT1,-1,gold_standard,
POU5F1,UTF1,1,gold_standard,
POU5F1,XIST,-1,gold_standard,
PPARA,ABCD4,1,gold_standard,
PPARA,ALDH3A2,1,gold_standard,
PPARA,ANGPTL4,1,gold_standard,
PPARA,CDKN2A,1,gold_standard,
PPARA,CEBPA,-1,gold_standard,
PPARA,CEBPB,-1,gold_standard,
PPARA,FBP2,1,gold_standard,
PPARA,GSK3B,1,gold_standard,
PPARA,LGALS4,1,gold_standard,
PPARA,IL6ST,-1,gold_standard,
PPARA,LPL,1,gold_standard,
PPARA,NFKBIA,1,gold_standard,
PPARA,PXMP4,1,gold_standard,
PPARA,SERPINE2,1,gold_standard,
PPARA,SLC25A20,1,gold_standard,
PPARA,SLC27A1,1,gold_standard,
PPARA,SPP1,-1,gold_standard,
PPARA,TRIB3,1,gold_standard,
PPARA,UCP2,1,gold_standard,
PPARD,ANGPTL4,-1,gold_standard,
PPARD,INSIG1,1,gold_standard,
PPARD,LPL,1,gold_standard,
PPARD,PDK4,1,gold_standard,
PPARD,SLC25A20,1,gold_standard,
PPARD,TGFB1,1,gold_standard,
PPARGC1B,ESRRA,1,gold_standard,
PPARGC1B,FOXA2,1,gold_standard,
PPARGC1B,MFN2,1,gold_standard,
PRDM1,ID3,-1,gold_standard,
PRDM1,MAP3K5,-1,gold_standard,
PRDM1,NLRP12,-1,gold_standard,
PRDM16,RBL1,-1,gold_standard,
PROX1,CCNE1,1,gold_standard,
PROX1,CRYGD,-1,gold_standard,
PROX1,ESRRA,-1,gold_standard,
PROX1,TWIST1,-1,gold_standard,
PTTG1,PTTG1IP,1,gold_standard,
PURA,E2F1,-1,gold_standard,
RAF1,MAPK1,1,gold_standard,
RARA,LAMB1,1,gold_standard,
RARA,POU5F1,1,gold_standard,
RARA,STAT1,-1,gold_standard,
RB1,CCND1,1,gold_standard,
RB1,CDKN1A,1,gold_standard,
RB1,DNMT1,-1,gold_standard,
RB1,SP1,1,gold_standard,
RBL1,HES1,-1,gold_standard,
RBL1,MYC,-1,gold_standard,
RBL2,BRCA1,-1,gold_standard,
RBL2,CCNA2,-1,gold_standard,
RBL2,PCNA,-1,gold_standard,
RBL2,RAD51,-1,gold_standard,
RBL2,SOX2,1,gold_standard,
RBMX,JUND,-1,gold_standard,
RBPJ,FOS,-1,gold_standard,
RBPJ,HES1,1,gold_standard,
RBPJ,NFATC1,-1,gold_standard,
RBPJ,PLCG2,-1,gold_standard,
RBPJ,PRDM1,-1,gold_standard,
RBPJ,RLIM,1,gold_standard,
REL,BIRC3,1,gold_standard,
REL,EZH2,1,gold_standard,
REL,MYC,1,gold_standard,
REL,RC3H1,1,gold_standard,
REL,SOD2,1,gold_standard,
REL,TNF,1,gold_standard,
REL,TNFAIP3,1,gold_standard,
REL,WT1,1,gold_standard,
RELA,AKT1,1,gold_standard,
RELA,CDKN2A,-1,gold_standard,
RELA,BCL2L1,1,gold_standard,
RELA,BIRC3,1,gold_standard,
RELA,XIAP,-1,gold_standard,
RELA,BMP2,1,gold_standard,
RELA,CCND1,1,gold_standard,
RELA,CD40,1,gold_standard,
RELA,CDK9,1,gold_standard,
RELA,CDKN1B,-1,gold_standard,
RELA,CFLAR,1,gold_standard,
RELA,CSF1,1,gold_standard,
RELA,DCST1,1,gold_standard,
RELA,EPAS1,1,gold_standard,
RELA,FN1,1,gold_standard,
RELA,FTH1,1,gold_standard,
RELA,GABRE,-1,gold_standard,
RELA,GLI1,1,gold_standard,
RELA,HES1,1,gold_standard,
RELA,IL6,1,gold_standard,
RELA,ITCH,1,gold_standard,
RELA,LTC4S,-1,gold_standard,
RELA,MET,1,gold_standard,
RELA,MMP14,1,gold_standard,
RELA,MYC,1,gold_standard,
RELA,NFKB1,1,gold_standard,
RELA,PDK4,-1,gold_standard,
RELA,PECAM1,1,gold_standard,
RELA,PGLYRP1,1,gold_standard,
RELA,PPARA,-1,gold_standard,
RELA,PTEN,-1,gold_standard,
RELA,RIPK2,1,gold_standard,
RELA,SERPINE2,1,gold_standard,
RELA,SOD2,1,gold_standard,
RELA,STK39,1,gold_standard,
RELA,TEC,1,gold_standard,
RELA,TNF,1,gold_standard,
RELA,TNFAIP3,1,gold_standard,
RELA,TWIST1,1,gold_standard,
RELA,UPP1,1,gold_standard,
RELA,WT1,1,gold_standard,
RELB,CCND1,1,gold_standard,
RELB,MYC,1,gold_standard,
REST,CELSR3,-1,gold_standard,
REST,KCNN4,-1,gold_standard,
REST,PENK,-1,gold_standard,
REST,SCN8A,1,gold_standard,
RFX1,MAP1A,-1,gold_standard,
RNF2,SOX2,1,gold_standard,
RNF2,ZFP42,1,gold_standard,
RORA,ARNTL,1,gold_standard,
RORA,LAMB1,1,gold_standard,
RORA,PPARA,1,gold_standard,
RPS6KA5,FOS,1,gold_standard,
RUNX1,AI467606,1,gold_standard,
RUNX1,CD40,-1,gold_standard,
RUNX1,CDKN2A,-1,gold_standard,
RUNX1,IGFBP3,-1,gold_standard,
RUNX1,SMAD6,1,gold_standard,
RUNX2,ALPL,1,gold_standard,
RUNX2,ASRGL1,1,gold_standard,
RUNX2,AXIN2,-1,gold_standard,
RUNX2,BAX,1,gold_standard,
RUNX2,BGLAP,1,gold_standard,
RUNX2,DDX5,-1,gold_standard,
RUNX2,DKK1,1,gold_standard,
RUNX2,FGF3,1,gold_standard,
RUNX2,HES1,-1,gold_standard,
RUNX2,IHH,1,gold_standard,
RUNX2,LGALS3,1,gold_standard,
RUNX2,NR2F2,-1,gold_standard,
RUNX2,PTTG1IP,1,gold_standard,
RUNX2,SMAD6,-1,gold_standard,
RUNX2,SMURF1,1,gold_standard,
RUNX2,SOX6,1,gold_standard,
RUNX2,SPP1,1,gold_standard,
RUNX2,TCF7,1,gold_standard,
RUNX3,CLDN7,1,gold_standard,
RUVBL2,CDKN2C,-1,gold_standard,
RXRA,AMELX,1,gold_standard,
RXRA,MTTP,1,gold_standard,
RXRA,SREBF1,1,gold_standard,
SALL4,POU5F1,1,gold_standard,
SALL4,PTEN,-1,gold_standard,
SATB1,NANOG,-1,gold_standard,
SATB1,NES,1,gold_standard,
SATB2,UPF3B,1,gold_standard,
SERTAD1,E2F1,1,gold_standard,
SF1,ABCG2,1,gold_standard,
SF1,CYP26B1,1,gold_standard,
SF1,INHA,1,gold_standard,
SF1,NR0B1,1,gold_standard,
SF1,POU5F1,-1,gold_standard,
SF1,VNN1,1,gold_standard,
SIN3A,REST,-1,gold_standard,
SIN3A,SP3,1,gold_standard,
SIN3B,BMI1,-1,gold_standard,
SIRT1,ABCB1A,1,gold_standard,
SIRT1,BCLAF1,-1,gold_standard,
SIRT1,IL6,-1,gold_standard,
SIRT1,PARP1,-1,gold_standard,
SIRT1,RELA,-1,gold_standard,
SIRT1,RICTOR,1,gold_standard,
SIRT1,SIRT6,1,gold_standard,
SIRT1,SREBF1,1,gold_standard,
SIRT1,TIMP1,1,gold_standard,
SIRT1,TRP53,1,gold_standard,
SIRT1,UCP2,-1,gold_standard,
SIX1,CCNA2,1,gold_standard,
SIX1,CCND1,1,gold_standard,
SIX1,DUSP6,1,gold_standard,
SIX1,MTOR,1,gold_standard,
SIX1,SALL1,-1,gold_standard,
SIX1,VEGFC,1,gold_standard,
SKI,SREBF1,-1,gold_standard,
SKIL,ADAM12,-1,gold_standard,
SKIL,ITCH,-1,gold_standard,
SKIL,TPT1,-1,gold_standard,
SKIL,TRP53,1,gold_standard,
SMAD1,BMP2,1,gold_standard,
SMAD1,CDKN1A,1,gold_standard,
SMAD1,HHEX,1,gold_standard,
SMAD1,ID3,1,gold_standard,
SMAD1,IFI204,1,gold_standard,
SMAD1,RUNX1,1,gold_standard,
SMAD1,RUNX2,1,gold_standard,
SMAD1,SMAD6,1,gold_standard,
SMAD1,SPP1,1,gold_standard,
SMAD1,TBX20,1,gold_standard,
SMAD2,BECN1,-1,gold_standard,
SMAD2,CDKN1A,1,gold_standard,
SMAD2,DAPK1,1,gold_standard,
SMAD2,HES1,1,gold_standard,
SMAD2,NANOG,1,gold_standard,
SMAD2,SKIL,1,gold_standard,
SMAD3,CDH1,-1,gold_standard,
SMAD3,CDKN2B,1,gold_standard,
SMAD3,CXADR,-1,gold_standard,
SMAD3,DAPK1,1,gold_standard,
SMAD3,FN1,1,gold_standard,
SMAD3,LGALS9,1,gold_standard,
SMAD3,MYC,-1,gold_standard,
SMAD3,NEDD9,-1,gold_standard,
SMAD3,OCLN,-1,gold_standard,
SMAD3,RIF1,-1,gold_standard,
SMAD3,RUNX2,-1,gold_standard,
SMAD3,SIRT1,1,gold_standard,
SMAD3,SMAD7,1,gold_standard,
SMAD3,TPT1,1,gold_standard,
SMAD3,VEGFA,1,gold_standard,
SMAD4,CDH1,-1,gold_standard,
SMAD4,CDKN1A,1,gold_standard,
SMAD4,CDKN2B,1,gold_standard,
SMAD4,CXADR,-1,gold_standard,
SMAD4,DAPK1,1,gold_standard,
SMAD4,HHEX,1,gold_standard,
SMAD4,ID3,1,gold_standard,
SMAD4,IFI204,1,gold_standard,
SMAD4,OCLN,-1,gold_standard,
SMAD4,SKIL,1,gold_standard,
SMAD4,TGFB1,-1,gold_standard,
SMAD4,TGFBR2,1,gold_standard,
SMAD4,VEGFA,1,gold_standard,
SMAD5,ID3,1,gold_standard,
SMAD5,IFI204,1,gold_standard,
SMAD6,ID1,-1,gold_standard,
SMAD6,RUNX1,-1,gold_standard,
SMAD7,MET,1,gold_standard,
SMAD7,NFKBIA,1,gold_standard,
SMAD7,SMAD3,-1,gold_standard,
SMAD7,TGFB1,1,gold_standard,
SMAD7,VEGFA,-1,gold_standard,
SMARCA2,CALM1,1,gold_standard,
SMARCA2,CDH1,1,gold_standard,
SMARCA4,CALM1,1,gold_standard,
SMARCA4,CDH1,1,gold_standard,
SMARCA4,HMOX1,1,gold_standard,
SMARCA4,NFKBIA,1,gold_standard,
SMARCA4,POU5F1,-1,gold_standard,
SMARCA5,DIDO1,-1,gold_standard,
SMARCC1,NANOG,-1,gold_standard,
SMARCD1,ARNTL,1,gold_standard,
SMARCE1,NANOG,-1,gold_standard,
SMURF1,SMAD6,-1,gold_standard,
SMURF2,MAVS,-1,gold_standard,
SMURF2,RUNX2,-1,gold_standard,
SNAI1,CDH1,1,gold_standard,
SNAI1,CTNNB1,-1,gold_standard,
SNAI1,CXADR,-1,gold_standard,
SNAI1,HNF4A,-1,gold_standard,
SNAI1,ID1,1,gold_standard,
SNAI1,ITGB4,-1,gold_standard,
SNAI1,LIN28A,1,gold_standard,
SNAI1,LLGL2,-1,gold_standard,
SNAI1,MIR295,1,gold_standard,
SNAI1,MMP2,1,gold_standard,
SNAI1,OCLN,-1,gold_standard,
SNAI1,PHGDH,-1,gold_standard,
SNAI1,RUNX2,-1,gold_standard,
SNAI1,THBD,-1,gold_standard,
SNAI1,TJP1,-1,gold_standard,
SNAI1,TRP53,-1,gold_standard,
SNAI1,MMP15,1,gold_standard,
SND1,E2F1,1,gold_standard,
SOX17,CCND1,-1,gold_standard,
SOX17,CTNNB1,-1,gold_standard,
SOX17,FOXA2,1,gold_standard,
SOX17,LAMA1,1,gold_standard,
SOX2,BIRC5,1,gold_standard,
SOX2,CCND1,-1,gold_standard,
SOX2,CDKN1B,1,gold_standard,
SOX2,EGFR,1,gold_standard,
SOX2,FGF4,1,gold_standard,
SOX2,LEFTY1,1,gold_standard,
SOX2,NANOG,-1,gold_standard,
SOX2,POU5F1,1,gold_standard,
SOX2,SOX2,1,gold_standard,
SOX2,UTF1,1,gold_standard,
SOX2,XIST,-1,gold_standard,
SOX2,ZSCAN10,1,gold_standard,
SOX4,CTNNB1,1,gold_standard,
SOX4,EZH2,-1,gold_standard,
SOX4,MECOM,1,gold_standard,
SOX4,TCF4,1,gold_standard,
SOX6,CCND1,-1,gold_standard,
SOX6,FGF3,-1,gold_standard,
SOX6,TRP53,1,gold_standard,
SOX7,FGF3,1,gold_standard,
SOX7,LAMA1,1,gold_standard,
SOX7,SOX4,1,gold_standard,
SP1,ABCC1,1,gold_standard,
SP1,ACACA,1,gold_standard,
SP1,ACSS1,1,gold_standard,
SP1,ADCYAP1R1,1,gold_standard,
SP1,AHR,1,gold_standard,
SP1,APP,1,gold_standard,
SP1,ARNTL,1,gold_standard,
SP1,BACE1,1,gold_standard,
SP1,BSG,1,gold_standard,
SP1,CADM1,1,gold_standard,
SP1,CCND1,1,gold_standard,
SP1,CCND2,1,gold_standard,
SP1,CCND3,1,gold_standard,
SP1,CD1D2,1,gold_standard,
SP1,CDH5,1,gold_standard,
SP1,CDKN1A,1,gold_standard,
SP1,CDKN1C,1,gold_standard,
SP1,CDKN2C,1,gold_standard,
SP1,CEBPA,-1,gold_standard,
SP1,CIRBP,1,gold_standard,
SP1,COL5A1,1,gold_standard,
SP1,COPS5,1,gold_standard,
SP1,COX17,1,gold_standard,
SP1,COX4I1,-1,gold_standard,
SP1,CSF1,1,gold_standard,
SP1,CSRP2,1,gold_standard,
SP1,DMD,1,gold_standard,
